episode,score,moving_avg_100,epsilon,loss,elapsed_s
275,17.0,6.15,0.252,0.01141,584.1
276,4.0,6.15,0.2507,0.01802,586.1
277,10.0,6.2,0.2495,0.02101,588.4
278,4.0,6.21,0.2482,0.01458,590.5
279,8.0,6.19,0.247,0.01841,592.6
280,9.0,6.21,0.2457,0.02067,594.7
281,10.0,6.21,0.2445,0.02511,596.7
282,11.0,6.31,0.2433,0.01233,599.0
283,10.0,6.34,0.2421,0.02114,601.1
284,11.0,6.39,0.2409,0.04347,603.4
285,6.0,6.41,0.2397,0.01816,605.7
286,8.0,6.45,0.2385,0.02916,608.0
287,9.0,6.44,0.2373,0.01938,610.1
288,9.0,6.47,0.2361,0.03358,612.4
289,5.0,6.44,0.2349,0.01681,614.8
290,13.0,6.54,0.2337,0.02108,617.0
291,12.0,6.63,0.2326,0.02347,619.1
292,10.0,6.72,0.2314,0.01168,621.0
293,13.0,6.83,0.2302,0.02594,623.0
294,9.0,6.86,0.2291,0.01255,625.0
295,10.0,6.91,0.2279,0.02555,627.3
296,12.0,7.02,0.2268,0.02474,629.5
297,10.0,7.07,0.2257,0.02442,631.5
298,7.0,7.14,0.2245,0.03722,633.4
299,11.0,7.15,0.2234,0.02174,635.4
300,11.0,7.2,0.2223,0.01735,637.5
301,6.0,7.16,0.2212,0.01579,639.5
302,1.0,7.12,0.2201,0.03576,641.7
303,10.0,7.16,0.219,0.01298,644.0
304,9.0,7.24,0.2179,0.04371,646.0
305,12.0,7.28,0.2168,0.02063,648.1
306,15.0,7.34,0.2157,0.02452,650.1
307,10.0,7.4,0.2146,0.04389,652.2
308,14.0,7.45,0.2136,0.03029,654.2
309,16.0,7.59,0.2125,0.01293,656.2
310,13.0,7.65,0.2114,0.01694,658.4
311,5.0,7.67,0.2104,0.01138,660.4
312,8.0,7.71,0.2093,0.02923,662.6
313,5.0,7.72,0.2083,0.01866,664.6
314,4.0,7.72,0.2072,0.0302,666.8
315,5.0,7.76,0.2062,0.02321,669.0
316,6.0,7.78,0.2052,0.02874,671.1
317,6.0,7.79,0.2041,0.02606,673.4
318,11.0,7.85,0.2031,0.02587,675.5
319,15.0,7.97,0.2021,0.02101,677.4
320,5.0,7.96,0.2011,0.02039,679.5
321,9.0,7.98,0.2001,0.02925,681.5
