episode,score,moving_avg_100,epsilon,loss,elapsed_s
329,3.0,7.96,0.1922,0.0027,724.9
330,9.0,7.97,0.1913,0.00929,727.0
331,14.0,8.02,0.1903,0.01412,729.3
332,7.0,8.0,0.1893,0.00657,731.4
333,14.0,8.05,0.1884,0.00766,733.6
334,13.0,8.11,0.1875,0.0083,736.0
335,10.0,8.16,0.1865,0.01778,738.5
336,18.0,8.28,0.1856,0.01116,740.7
337,10.0,8.31,0.1847,0.00465,742.8
338,6.0,8.27,0.1837,0.0205,745.1
339,10.0,8.31,0.1828,0.00775,747.2
340,12.0,8.3,0.1819,0.01147,749.3
341,12.0,8.35,0.181,0.00938,751.3
342,3.0,8.37,0.1801,0.0085,753.6
343,7.0,8.41,0.1792,0.00633,755.9
344,6.0,8.37,0.1783,0.01248,758.2
345,9.0,8.38,0.1774,0.02005,760.2
346,9.0,8.39,0.1765,0.01133,762.3
347,2.0,8.31,0.1756,0.0172,764.4
348,8.0,8.27,0.1748,0.01556,766.5
349,3.0,8.22,0.1739,0.00806,768.7
350,8.0,8.17,0.173,0.00641,771.0
351,12.0,8.24,0.1721,0.01309,773.0
352,10.0,8.3,0.1713,0.00817,775.1
353,14.0,8.43,0.1704,0.01115,777.1
354,14.0,8.49,0.1696,0.01746,779.3
355,12.0,8.53,0.1687,0.00956,781.7
356,7.0,8.55,0.1679,0.00321,784.0
357,19.0,8.65,0.167,0.0069,786.3
358,8.0,8.6,0.1662,0.00786,788.5
359,13.0,8.63,0.1654,0.01118,790.6
360,7.0,8.64,0.1646,0.0074,792.7
361,8.0,8.62,0.1637,0.00987,795.0
362,13.0,8.67,0.1629,0.00846,797.1
363,5.0,8.67,0.1621,0.01084,799.2
364,13.0,8.73,0.1613,0.0048,801.2
365,8.0,8.74,0.1605,0.01243,803.3
366,13.0,8.77,0.1597,0.00783,805.3
367,5.0,8.69,0.1589,0.00631,807.4
368,7.0,8.7,0.1581,0.01177,809.5
369,13.0,8.73,0.1573,0.01504,811.8
370,9.0,8.75,0.1565,0.01123,814.1
371,9.0,8.81,0.1557,0.01166,816.3
372,17.0,8.86,0.1549,0.00757,818.6
373,10.0,8.85,0.1542,0.01571,820.6
374,10.0,8.94,0.1534,0.00809,822.7
375,12.0,8.96,0.1526,0.00653,824.9
376,10.0,9.0,0.1519,0.01364,826.9
377,7.0,8.98,0.1511,0.00604,828.9
378,0.0,8.95,0.1504,0.0082,831.1
379,11.0,8.97,0.1496,0.01233,833.3
380,16.0,9.04,0.1489,0.03962,835.5
381,9.0,9.12,0.1481,0.01221,837.7
382,16.0,9.21,0.1474,0.01183,839.7
383,11.0,9.27,0.1466,0.01061,841.8
384,13.0,9.33,0.1459,0.01284,843.9
385,13.0,9.37,0.1452,0.00381,846.1
386,14.0,9.46,0.1444,0.01307,848.3
