episode,score,moving_avg_100,epsilon,loss,elapsed_s
238,5.0,5.73,0.3033,0.01575,570.5
239,6.0,5.77,0.3018,0.0065,573.1
240,7.0,5.77,0.3003,0.01222,575.5
241,3.0,5.8,0.2988,0.01355,577.9
242,7.0,5.82,0.2973,0.00269,580.4
243,10.0,5.9,0.2958,0.01348,582.8
244,9.0,5.95,0.2943,0.00642,585.1
245,7.0,5.99,0.2929,0.00419,587.3
246,11.0,6.04,0.2914,0.00564,589.6
247,6.0,6.04,0.2899,0.0104,591.9
248,11.0,6.13,0.2885,0.00959,594.3
249,9.0,6.21,0.287,0.00443,596.7
250,10.0,6.27,0.2856,0.00693,598.9
251,4.0,6.28,0.2842,0.00402,601.1
252,7.0,6.27,0.2828,0.01228,603.5
253,8.0,6.31,0.2813,0.01916,605.8
254,6.0,6.34,0.2799,0.00295,608.3
255,12.0,6.43,0.2785,0.01446,610.7
256,7.0,6.47,0.2771,0.0075,613.2
257,15.0,6.59,0.2758,0.00557,615.5
258,8.0,6.65,0.2744,0.01227,617.8
259,10.0,6.69,0.273,0.01178,620.0
260,1.0,6.69,0.2716,0.01838,622.5
261,8.0,6.7,0.2703,0.00431,624.8
262,11.0,6.76,0.2689,0.00848,627.2
263,13.0,6.8,0.2676,0.00564,629.5
264,0.0,6.75,0.2663,0.00491,632.1
265,11.0,6.8,0.2649,0.00786,634.6
266,12.0,6.87,0.2636,0.00477,637.0
267,8.0,6.89,0.2623,0.00735,639.5
268,5.0,6.9,0.261,0.01332,642.0
269,10.0,6.97,0.2597,0.00568,644.5
270,6.0,7.01,0.2584,0.00827,647.1
271,10.0,7.08,0.2571,0.01028,649.6
272,12.0,7.14,0.2558,0.00794,652.2
273,12.0,7.19,0.2545,0.00762,654.7
274,7.0,7.21,0.2532,0.00956,657.3
275,9.0,7.23,0.252,0.01382,659.9
276,11.0,7.3,0.2507,0.00737,662.4
277,7.0,7.31,0.2495,0.01222,664.9
278,10.0,7.37,0.2482,0.00536,667.3
279,5.0,7.34,0.247,0.01345,669.7
280,4.0,7.32,0.2457,0.00644,672.2
281,11.0,7.36,0.2445,0.0063,674.6
282,2.0,7.33,0.2433,0.00798,676.8
283,11.0,7.4,0.2421,0.00936,679.3
284,15.0,7.46,0.2409,0.00913,681.6
285,13.0,7.52,0.2397,0.01011,684.0
286,8.0,7.51,0.2385,0.01817,686.5
287,12.0,7.59,0.2373,0.00551,689.0
288,9.0,7.63,0.2361,0.00394,691.4
289,8.0,7.66,0.2349,0.00615,693.8
290,6.0,7.67,0.2337,0.00953,696.1
291,4.0,7.67,0.2326,0.00929,698.5
292,11.0,7.74,0.2314,0.02219,700.8
293,9.0,7.72,0.2302,0.01116,703.1
294,12.0,7.82,0.2291,0.0224,705.4
295,12.0,7.88,0.2279,0.00864,708.3
296,11.0,7.89,0.2268,0.01088,710.7
297,10.0,7.92,0.2257,0.00757,713.2
298,9.0,7.93,0.2245,0.00576,715.8
299,8.0,7.95,0.2234,0.02162,718.1
300,9.0,8.01,0.2223,0.00719,720.5
301,3.0,7.91,0.2212,0.00656,722.7
302,11.0,7.95,0.2201,0.00804,724.9
303,15.0,8.02,0.219,0.01276,727.3
304,9.0,8.08,0.2179,0.00683,729.8
305,19.0,8.22,0.2168,0.01794,732.1
306,12.0,8.29,0.2157,0.0057,734.4
307,12.0,8.37,0.2146,0.02567,736.7
308,8.0,8.36,0.2136,0.02623,739.2
309,9.0,8.37,0.2125,0.01133,741.5
310,10.0,8.39,0.2114,0.01201,743.9
311,10.0,8.42,0.2104,0.00466,746.1
312,9.0,8.41,0.2093,0.01694,748.4
313,15.0,8.53,0.2083,0.01346,750.7
314,8.0,8.55,0.2072,0.00847,753.1
315,7.0,8.59,0.2062,0.01511,755.6
316,8.0,8.64,0.2052,0.01534,758.0
317,15.0,8.69,0.2041,0.01037,760.3
318,8.0,8.65,0.2031,0.01186,762.7
319,14.0,8.74,0.2021,0.00361,765.1
320,11.0,8.79,0.2011,0.02699,767.4
321,12.0,8.85,0.2001,0.00248,769.7
322,13.0,8.91,0.1991,0.00812,772.3
323,13.0,9.0,0.1981,0.00446,774.7
324,11.0,9.07,0.1971,0.00537,777.2
325,16.0,9.09,0.1961,0.00971,779.8
326,5.0,9.04,0.1951,0.00802,782.3
327,12.0,9.1,0.1942,0.00532,784.5
328,13.0,9.13,0.1932,0.00567,786.7
329,12.0,9.19,0.1922,0.01154,789.3
330,6.0,9.19,0.1913,0.01264,791.9
331,8.0,9.18,0.1903,0.01545,794.3
332,11.0,9.19,0.1893,0.01462,796.5
333,10.0,9.24,0.1884,0.00766,799.0
334,8.0,9.26,0.1875,0.01773,801.3
335,11.0,9.27,0.1865,0.02171,803.6
336,11.0,9.36,0.1856,0.01113,805.8
337,17.0,9.42,0.1847,0.01216,808.2
338,17.0,9.54,0.1837,0.008,810.5
339,13.0,9.61,0.1828,0.00972,813.2
340,9.0,9.63,0.1819,0.00478,815.8
341,6.0,9.66,0.181,0.01016,818.6
342,14.0,9.73,0.1801,0.00261,821.2
343,12.0,9.75,0.1792,0.01209,823.6
344,8.0,9.74,0.1783,0.00634,826.2
345,9.0,9.76,0.1774,0.00619,828.7
346,12.0,9.77,0.1765,0.02465,831.2
347,14.0,9.85,0.1756,0.00564,833.8
