episode,score,moving_avg_100,epsilon,loss,elapsed_s
372,10.0,9.0,0.1549,0.00619,841.5
373,6.0,8.95,0.1542,0.00614,843.9
374,11.0,9.03,0.1534,0.00356,846.2
375,7.0,9.05,0.1526,0.00801,848.4
376,10.0,9.12,0.1519,0.00645,850.7
377,16.0,9.21,0.1511,0.00303,853.1
378,11.0,9.27,0.1504,0.00644,855.4
379,13.0,9.33,0.1496,0.00714,857.7
380,16.0,9.38,0.1489,0.05724,860.0
381,8.0,9.34,0.1481,0.01661,862.0
382,11.0,9.35,0.1474,0.00684,864.1
383,11.0,9.37,0.1466,0.00909,866.1
384,15.0,9.45,0.1459,0.03535,868.1
385,9.0,9.47,0.1452,0.00886,870.1
386,6.0,9.43,0.1444,0.00477,872.5
387,12.0,9.47,0.1437,0.00954,874.5
388,10.0,9.49,0.143,0.00236,876.6
389,10.0,9.51,0.1423,0.01557,879.0
390,11.0,9.52,0.1416,0.00542,881.3
391,16.0,9.59,0.1409,0.00681,883.6
392,4.0,9.52,0.1402,0.00766,885.7
393,10.0,9.57,0.1395,0.00862,888.1
394,6.0,9.53,0.1388,0.01688,890.3
395,7.0,9.56,0.1381,0.0085,892.7
396,11.0,9.58,0.1374,0.01027,895.3
397,13.0,9.67,0.1367,0.00937,897.6
398,12.0,9.76,0.136,0.02692,900.2
399,15.0,9.84,0.1353,0.00952,902.5
400,11.0,9.81,0.1347,0.00715,905.0
401,9.0,9.78,0.134,0.02801,907.3
402,12.0,9.79,0.1333,0.0073,909.6
403,9.0,9.79,0.1326,0.00618,911.8
404,11.0,9.84,0.132,0.00639,914.1
405,16.0,9.97,0.1313,0.02409,916.3
406,12.0,10.03,0.1307,0.00725,918.6
407,7.0,10.02,0.13,0.01504,920.8
408,11.0,10.08,0.1294,0.00847,922.9
409,14.0,10.1,0.1287,0.0091,925.0
410,16.0,10.2,0.1281,0.00728,927.1
411,11.0,10.21,0.1274,0.00634,929.2
412,4.0,10.18,0.1268,0.0087,931.5
413,11.0,10.17,0.1262,0.00828,933.9
414,12.0,10.22,0.1255,0.01845,936.1
415,20.0,10.27,0.1249,0.01745,938.4
416,16.0,10.36,0.1243,0.00294,940.6
417,16.0,10.4,0.1237,0.00506,942.8
418,14.0,10.41,0.123,0.01672,945.0
419,4.0,10.38,0.1224,0.01006,947.2
420,17.0,10.46,0.1218,0.01414,949.4
421,14.0,10.53,0.1212,0.00649,951.6
422,13.0,10.56,0.1206,0.00622,953.9
423,21.0,10.67,0.12,0.00781,956.0
424,2.0,10.58,0.1194,0.00416,958.3
425,17.0,10.68,0.1188,0.00584,960.5
426,14.0,10.76,0.1182,0.01602,962.8
427,17.0,10.85,0.1176,0.00688,964.9
428,13.0,10.86,0.117,0.00965,967.1
429,15.0,10.92,0.1164,0.00593,969.3
430,14.0,10.96,0.1159,0.00966,971.4
431,9.0,10.98,0.1153,0.0105,973.7
432,19.0,11.03,0.1147,0.00378,975.9
433,16.0,11.09,0.1141,0.01098,978.0
434,16.0,11.21,0.1136,0.00948,980.0
435,12.0,11.27,0.113,0.01719,982.0
436,3.0,11.14,0.1124,0.00998,984.3
437,13.0,11.23,0.1119,0.01104,986.3
438,10.0,11.25,0.1113,0.02049,988.4
439,5.0,11.17,0.1107,0.00534,990.5
440,11.0,11.19,0.1102,0.0096,992.5
441,19.0,11.26,0.1096,0.01521,994.6
442,16.0,11.33,0.1091,0.0222,996.7
443,10.0,11.32,0.1085,0.04378,998.9
444,15.0,11.36,0.108,0.00753,1001.0
445,15.0,11.46,0.1075,0.01053,1003.1
446,7.0,11.44,0.1069,0.01821,1005.1
447,16.0,11.57,0.1064,0.0064,1007.3
448,11.0,11.59,0.1059,0.0112,1009.6
449,16.0,11.62,0.1053,0.006,1011.9
450,10.0,11.63,0.1048,0.01357,1014.3
451,10.0,11.63,0.1043,0.00905,1016.4
452,11.0,11.6,0.1038,0.01025,1018.4
453,14.0,11.67,0.1032,0.00587,1020.6
454,14.0,11.71,0.1027,0.00495,1022.8
455,13.0,11.73,0.1022,0.00544,1024.9
456,13.0,11.74,0.1017,0.01455,1027.0
457,7.0,11.67,0.1012,0.02403,1029.2
458,16.0,11.69,0.1007,0.006,1031.3
