episode,score,moving_avg_100,epsilon,loss,elapsed_s
260,12.0,11.07,0.0,0.00776,628.1
261,15.0,11.08,0.0,0.00396,630.4
262,14.0,11.2,0.0,0.00381,632.9
263,7.0,11.1,0.0,0.00446,635.4
264,17.0,11.16,0.0,0.00914,637.9
265,14.0,11.19,0.0,0.0074,640.5
266,18.0,11.28,0.0,0.0128,643.0
267,15.0,11.36,0.0,0.00721,645.6
268,11.0,11.46,0.0,0.00656,648.2
269,27.0,11.66,0.0,0.00934,650.8
270,15.0,11.73,0.0,0.01216,653.6
271,15.0,11.85,0.0,0.01022,656.2
272,16.0,11.97,0.0,0.00428,658.8
273,14.0,12.02,0.0,0.00895,661.2
274,12.0,12.12,0.0,0.02056,663.6
275,17.0,12.25,0.0,0.00399,666.1
276,16.0,12.36,0.0,0.0057,668.5
277,17.0,12.43,0.0,0.02503,671.0
278,17.0,12.49,0.0,0.00254,673.6
279,11.0,12.56,0.0,0.00776,676.1
280,12.0,12.53,0.0,0.01183,678.6
281,17.0,12.63,0.0,0.02429,681.1
282,14.0,12.6,0.0,0.01094,683.4
283,16.0,12.73,0.0,0.00629,685.8
284,14.0,12.71,0.0,0.00758,688.2
285,18.0,12.88,0.0,0.00882,690.5
286,15.0,12.94,0.0,0.01204,692.9
287,4.0,12.89,0.0,0.00369,695.3
288,20.0,12.98,0.0,0.02856,697.8
289,19.0,13.04,0.0,0.01892,700.4
290,16.0,13.04,0.0,0.00897,702.8
291,6.0,12.98,0.0,0.01529,705.4
292,17.0,13.06,0.0,0.00447,707.9
293,19.0,13.19,0.0,0.00224,710.3
294,8.0,13.21,0.0,0.03356,712.8
295,15.0,13.27,0.0,0.01614,715.1
296,15.0,13.24,0.0,0.00435,717.4
297,21.0,13.36,0.0,0.00685,719.8
298,20.0,13.52,0.0,0.01151,722.1
299,5.0,13.56,0.0,0.01745,724.4
300,16.0,13.57,0.0,0.00674,726.7
301,16.0,13.55,0.0,0.0252,729.0
302,18.0,13.73,0.0,0.01566,731.6
303,14.0,13.71,0.0,0.01033,734.2
304,20.0,13.8,0.0,0.00408,736.5
305,25.0,13.9,0.0,0.00375,738.8
306,18.0,13.9,0.0,0.00775,741.1
307,21.0,14.1,0.0,0.00967,743.4
308,15.0,14.07,0.0,0.02517,745.7
309,19.0,14.11,0.0,0.00866,748.2
310,12.0,14.12,0.0,0.01602,750.6
311,12.0,14.11,0.0,0.00662,753.2
312,11.0,14.11,0.0,0.00387,755.6
313,14.0,14.15,0.0,0.00919,758.2
314,16.0,14.21,0.0,0.00469,760.6
315,18.0,14.21,0.0,0.01037,763.0
316,18.0,14.2,0.0,0.00436,765.3
317,15.0,14.2,0.0,0.00608,767.6
318,18.0,14.28,0.0,0.00625,770.0
319,12.0,14.26,0.0,0.00881,772.6
320,25.0,14.4,0.0,0.00504,775.0
321,22.0,14.53,0.0,0.00753,777.6
322,2.0,14.41,0.0,0.00331,780.1
323,16.0,14.4,0.0,0.0264,782.6
324,12.0,14.42,0.0,0.00303,785.3
325,15.0,14.44,0.0,0.01636,788.0
326,26.0,14.61,0.0,0.02953,790.5
327,11.0,14.6,0.0,0.01085,793.2
328,18.0,14.69,0.0,0.01195,795.8
329,14.0,14.74,0.0,0.00363,798.1
330,14.0,14.7,0.0,0.00451,800.4
331,12.0,14.79,0.0,0.00773,802.6
332,12.0,14.73,0.0,0.01081,804.9
333,13.0,14.82,0.0,0.01443,807.2
334,8.0,14.78,0.0,0.01589,809.6
335,18.0,14.82,0.0,0.00384,812.0
336,15.0,14.86,0.0,0.00787,814.3
337,18.0,14.88,0.0,0.01304,816.7
338,18.0,14.9,0.0,0.02194,819.2
339,12.0,14.91,0.0,0.00491,821.4
340,19.0,14.91,0.0,0.02177,823.8
341,15.0,14.91,0.0,0.02176,826.1
342,11.0,14.9,0.0,0.00723,828.5
343,17.0,14.91,0.0,0.00363,830.8
344,19.0,14.98,0.0,0.00713,833.2
345,19.0,15.0,0.0,0.02766,835.6
346,25.0,15.09,0.0,0.00578,838.1
347,9.0,15.02,0.0,0.0204,840.3
348,18.0,15.14,0.0,0.01211,842.8
349,18.0,15.2,0.0,0.02146,845.1
350,21.0,15.32,0.0,0.00367,847.5
351,17.0,15.4,0.0,0.00684,849.8
352,8.0,15.36,0.0,0.01594,852.4
353,13.0,15.32,0.0,0.01317,855.0
354,12.0,15.32,0.0,0.01247,857.5
355,17.0,15.34,0.0,0.00812,859.8
356,18.0,15.45,0.0,0.01096,862.3
357,21.0,15.47,0.0,0.0355,864.7
358,15.0,15.5,0.0,0.00712,867.2
359,13.0,15.45,0.0,0.00696,869.5
360,14.0,15.47,0.0,0.01487,871.8
361,15.0,15.47,0.0,0.0217,874.1
362,11.0,15.44,0.0,0.0103,876.6
363,22.0,15.59,0.0,0.01783,879.0
364,17.0,15.59,0.0,0.00699,881.3
365,16.0,15.61,0.0,0.00415,883.9
366,16.0,15.59,0.0,0.00426,886.3
367,18.0,15.62,0.0,0.01503,888.9
368,14.0,15.65,0.0,0.00372,891.3
369,17.0,15.55,0.0,0.01916,893.6
370,13.0,15.53,0.0,0.0047,896.0
371,20.0,15.58,0.0,0.02822,898.6
372,20.0,15.62,0.0,0.00493,900.9
373,12.0,15.6,0.0,0.00962,903.2
374,15.0,15.63,0.0,0.00928,905.5
375,20.0,15.66,0.0,0.01055,907.9
376,11.0,15.61,0.0,0.00937,910.2
377,15.0,15.59,0.0,0.00681,912.8
378,12.0,15.54,0.0,0.00436,915.4
379,12.0,15.55,0.0,0.00653,917.9
380,11.0,15.54,0.0,0.02873,920.2
381,15.0,15.52,0.0,0.01762,922.6
382,21.0,15.59,0.0,0.00978,925.0
383,16.0,15.59,0.0,0.01332,927.4
384,22.0,15.67,0.0,0.02325,929.7
385,14.0,15.63,0.0,0.0183,932.2
386,17.0,15.65,0.0,0.00905,934.5
387,15.0,15.76,0.0,0.00765,937.1
388,13.0,15.69,0.0,0.00747,939.6
389,18.0,15.68,0.0,0.01184,942.2
390,14.0,15.66,0.0,0.01395,944.6
391,14.0,15.74,0.0,0.00425,946.8
392,18.0,15.75,0.0,0.01094,949.2
393,19.0,15.75,0.0,0.01262,951.6
394,9.0,15.76,0.0,0.01079,953.9
395,17.0,15.78,0.0,0.00775,956.2
396,14.0,15.77,0.0,0.01421,958.6
397,17.0,15.73,0.0,0.00656,960.8
398,20.0,15.73,0.0,0.00311,963.2
399,16.0,15.84,0.0,0.02118,965.6
400,13.0,15.81,0.0,0.00864,968.1
401,12.0,15.77,0.0,0.0064,970.6
402,15.0,15.74,0.0,0.01316,973.2
403,21.0,15.81,0.0,0.0044,975.6
404,22.0,15.83,0.0,0.00515,978.0
405,20.0,15.78,0.0,0.01965,980.4
406,15.0,15.75,0.0,0.00863,982.7
407,14.0,15.68,0.0,0.01653,985.0
408,10.0,15.63,0.0,0.00852,987.3
409,23.0,15.67,0.0,0.00566,989.5
410,16.0,15.71,0.0,0.00841,991.9
411,19.0,15.78,0.0,0.0106,994.3
412,10.0,15.77,0.0,0.01631,996.7
413,18.0,15.81,0.0,0.01229,999.2
414,14.0,15.79,0.0,0.02486,1001.6
415,7.0,15.68,0.0,0.00634,1004.0
416,12.0,15.62,0.0,0.00478,1006.5
417,19.0,15.66,0.0,0.00997,1008.9
418,19.0,15.67,0.0,0.0287,1011.4
419,15.0,15.7,0.0,0.01184,1014.4
420,15.0,15.6,0.0,0.00893,1017.3
421,15.0,15.53,0.0,0.01845,1019.9
422,15.0,15.66,0.0,0.00577,1022.3
423,13.0,15.63,0.0,0.00934,1024.6
424,14.0,15.65,0.0,0.01123,1027.1
425,15.0,15.65,0.0,0.00625,1029.4
426,21.0,15.6,0.0,0.02234,1031.9
427,15.0,15.64,0.0,0.0082,1034.5
428,21.0,15.67,0.0,0.00447,1036.8
429,13.0,15.66,0.0,0.00936,1039.1
430,23.0,15.75,0.0,0.00894,1041.4
431,12.0,15.75,0.0,0.00783,1043.7
432,13.0,15.76,0.0,0.02097,1046.1
433,19.0,15.82,0.0,0.00674,1048.6
434,18.0,15.92,0.0,0.00723,1051.0
435,18.0,15.92,0.0,0.00515,1053.3
436,16.0,15.93,0.0,0.01803,1055.6
